text,sentiment,category
Rupee declines 6 paise to close at 90 . 23 against USDThe Shillong Times,1,Business
"Indian stock market : 10 key things that changed for market overnight - Gift Nifty , US inflation to Iran conflict",0,Economy
In Israel they are preparing for American action in Iran,1,Business
Wall Street loses more steam as earnings come in ahead of US wholesale price report,1,Business
"Petrol Diesel Price Today, 14 January 2026 : Check here Maharashtra India Petrol and Diesel Price in Marathi | Petrol Diesel Price Today: What is the change in petrol-diesel price today?",1,Business
[Global Market Report January 14],1,Market
The oil market is losing calm: the barrel is approaching an alarming level and this is not the limit,1,Market
India FY26 GDP Growth Forecast at 7 . 5 - 7 . 8 %: Deloitte Report,1,Business
"Stock Market Live Updates 14th January 2026 : Sensex , Nifty may open muted amid foreign outflows and oil surge",1,Market
Bangkok Post - Moderate global growth masks regional strains,1,Business
An exploration of India minerals diplomacy,1,Business
How should investors tackle volatile bond yields ?,1,Business
"Gold rises above $4 , 600 on US rate cut expectations , Fed uncertainty",1,Business
The turban of the depressed remains; Sensex lost 245 degrees,1,Business
Indian equities enter 2026 on firmer footing ; Budget 2026 to reinforce policy continuity,1,Policy
"India Asks Its Citizens To Leave Iran , Avoid Travel To Tehran Amid Violent Protests",1,Business
Markets today : Global share prices mostly rise,1,Market
Budget 2026 : Real estate waits for clear tax signals as buyer momentum weakens,1,Business
Global benchmarks mostly rise ahead of US wholesale price report,1,Business
Rupee risks slipping past support after US inflation lifts dollar,0,Economy
"If there is an attack, the American bases in the region will be targeted: Iran's warning - World",1,Business
Venezuela turmoil unlikely to materially impact India crude oil imports,1,Business
"At new all-time highs, Japanese shares against the backdrop of the scenario of premature ...",1,Business
"Sensex falls 245 points , Nifty 50 ends below 25 , 700 ; mid , small - caps outperform 10 key highlights from the stock market",0,Market
The retirement traps that quietly undo decades of hard work,1,Business
"Stocks to Watch Today : Infosys , Just Dial , L & T , ICICI Lombard , Den Networks , Tata Elxsi , IOB , Waaree , Angel One , Kotak Mahindra , Groww , HDFC AMC In Focus",1,Market
"Today's Sona Chandi Bhav: Inflation shock on Makar Sankranti, 1. 10 grams of gold crossed Rs 42 lakh, silver also showed sharp attitude",0,Economy
Stock market extends loss for second consecutive session,0,Market
"Stock Market Highlights 14 Jan : Sensex , Nifty extend losses for second day ; weighed down by weakness in IT and select banking blue - chips , besides continued foreign fund outflows",0,Market
"Gold Hits ₹1. 40 Lakh10g, Silver Soars ₹20k; Blinkit Drops 10-Min Delivery Claim | Silver increased by ₹20,000 to ₹2 in two days. 63 lakh/kg: Gold becomes ₹1. Selling for Rs 40 lakh per 10 grams, Blinkit removed the claim of delivery in 10 minutes.",1,Business
"Silver tops ₹2 . 75 lakh / kg , gold near ₹1 . 5 lakh / 10 gm as precious metals continue to dazzle",1,Business
India set for 7 . 4 per cent growth in FY26 as inflation eases : SBI Caps | Central India Premier English Daily,1,Economy
India Wholesale Prices Rise 0 . 83 % In December,1,Business
WPI rises marginallyto 0 . 83 pc in December,1,Business
Silver Prices: Will silver go up to ₹3 lakh or ₹2. Will the price fall to Rs 5 lakh? Experts gave this warning for short term,0,Business
"How did Persia become Iran ? Know the country history as it battles anti - government protests , and possible war",1,Business
"what is sip why are investors so enthusiastic about it having invested a record rs 3 34 lakh crore last year What is SIP? Why are investors crazy about this, last year it made a record of ₹3. Investment of Rs 34 lakh crore, Business Hindi News",1,Business
"Gold rallies above $4 , 600 amid US Dollar weakness and Iran tensions",1,Business
Hindustan Zinc shares jump 6 % as silver futures cross Rs 2 . 8 lakh / kg ; silver ETFs at record highs,1,Business
"Situation in Iran looks very serious , next few days crucial for regime : Shashi Tharoor amid unrest",1,Business
Equity Market Poised For Comeback In 2026,1,Market
500 - year - old Scottish university opens campus in Mumbai ; admissions not via JEE and CUET,1,Business
Selective buying opportunities emerge as earnings catch up with prices : Aniruddha Naha,1,Business
Global share prices mostly rise ahead of US wholesale price report,1,Business
WPI Inflation Rises to 0 . 83 % in December 2025,1,Economy
Economic crisis in the Russian Federation - how problems will affect the war in Ukraine,0,Business
The rise in gold prices...the reasons and future expectations - Shorouk Gate,1,Business
Gold set to extend rally in 2026 as investors hedge against market bubbles : Report,1,Market
"Stock markets end lower on foreign fund outflows , selling in blue - chipsThe Shillong Times",1,Market
Gold holds near record highs amid economic and geopolitical uncertainties,1,Business
"Stock market today : Nifty 50 trade setup , US - Iran conflict , India - US trade talks to gold prices - eight stocks to buy",1,Market
"Hindustan Zinc Shares Rally 6 % As Silver Futures Cross Rs 2 . 8 Lakh / kg , ETFs Hit Record Highs",1,Business
India 2026 Equity Outlook : Earnings - Led Growth & Budget Focus,1,Business
"Trump : Iran Stopping Killings , No Execution Plans Amid Unrest",1,Business
US will take very strong action if Iran hangs protester : Trump issues strong warning to Iranian authorities amid unrest,1,Business
"Budget Expectation: Capex likely to increase by 10-15 pc in the budget, private sector still cautious - budget expectation capex likely to increase by 10 15 pc in the budget private sector still cautious",1,Business
"Why Gold - Silver Hike: Tremendous stir in the metals market, silver created history, these are the 3 major reasons for the rise in prices - three major reasons for the historic surge in silver prices and how much higher",1,Market
FinancialContent - The Great Tariff - Inflation Tug - of - War : Why the Fed 2 % Target Remains Elusive in 2026,0,Economy
"Outstanding world economic news on January 14, 2026",1,Business
"Gold , silver prices ease amid profit booking at record levelsThe Shillong Times",1,Business
Indian nationals strongly advised to avoid travel to Iran until further notice : MEA,1,Business
"Indian Stock Market Update: Market suffered losses for the second consecutive session, IT sank and metals saved it, know what will happen next?",0,Market
Indian Students in Iran : Parents Seek Evacuation Amid Rising Tensions,1,Business
GDP growth in the current financial year may be 4. 6 percent - sharebazarnews. less,1,Business
Risky assets may outperform in 2026 amid AI boom : Report,1,Business
Wholesale Inflation rises to 0 . 83 pc in Dec on higher manufactured goods prices | Central India Premier English Daily,1,Economy
global solidarity on bank central independence jerome powell backs envet giant - Prabhasakshi latest news in hindi,1,Finance
Silver Extends Record Run To Rs 2 . 86 Lakh / Kg ; Gold Hits Fresh Record Rs 1 . 46 Lakh / 10g In Delhi,1,Business
Will India be hit by war? Know how much inflation will increase if war breaks out between America and Iran.,1,Economy
Iran Protest Imapct on India: Will petrol and basmati rice become expensive in India? Will inflation increase again? Iran Protests increased tension in the country! - global fuel crisis how iran's unrest could spike oil prices in india,1,Economy
Growth - inflation data will determine MPC future actions,1,Economy
Wholesale inflation rate hits eight - month high,0,Economy
"UPSC Essentials | Daily subject - wise quiz : Economy MCQs on credit societies , headline inflation and more ( Week 145 )",0,Economy
"US , Iran Tensions Pose Upside Risks To Inflation , Says BoB",0,Economy
This time the growth will be 4. 6 percent,1,Business
Why an SIP Calculator is Essential for Estimating your Mutual Fund Returns,1,Business
Indian wholesale prices start to rise by 0.83% year-on-year in December,1,Business
The economy will remain strong at 7 . 8 percent .,1,Business
"US Grenades , Weapons Linked to Pakistan Army in Iran Protests ; 2500 Deaths",1,Business
CNBC Inside India newsletter : AI is taking over core operations of Indian IT companies,1,Business
Indian Rupee revisits two - month low amid consistent FIIs selling,1,Business
Gold Silver Price Surge | 3 % Railway Ticket Discount & Delivery Claims,1,Business
"Iran Protests: Due to protests in Iran, Air India and Indigo issued advisory, warning of flight delay and route change.",1,Business
Trap announced the US desire to reduce the price of oil to $53 per barrel,1,Business
INR vs USD : Rupee drops amid strong dollar ; 5 key reasons that may keep INR under pressure,1,Business
"Around 80 % of 114 Rafale jets to be built in India , New Delhi pushing for maximum possible localisation of planes",1,Business
"ING warns of a demographic catastrophe, investment record, better macro data (The most important information of the day)",1,Business
